Biomarker	Condition	label
28261287::span:67:88	28261287::span:659:670	1
28261287::span:67:88	28261287::span:791:802	1
28261287::span:67:88	28261287::span:1174:1184	1
28261287::span:67:88	28261287::span:1590:1600	1
28261287::span:91:94	28261287::span:138:148	1
28261287::span:91:94	28261287::span:309:319	1
28261287::span:91:94	28261287::span:551:565	1
28261287::span:91:94	28261287::span:659:670	1
28261287::span:91:94	28261287::span:791:802	1
28261287::span:91:94	28261287::span:1174:1184	1
28261287::span:91:94	28261287::span:1590:1600	1
28261287::span:208:229	28261287::span:138:148	1
28261287::span:208:229	28261287::span:309:319	1
28261287::span:208:229	28261287::span:551:565	1
28261287::span:208:229	28261287::span:659:670	1
28261287::span:208:229	28261287::span:791:802	1
28261287::span:208:229	28261287::span:1174:1184	1
28261287::span:208:229	28261287::span:1590:1600	1
28261287::span:232:235	28261287::span:138:148	1
28261287::span:232:235	28261287::span:309:319	1
28261287::span:232:235	28261287::span:551:565	1
28261287::span:232:235	28261287::span:659:670	1
28261287::span:232:235	28261287::span:791:802	1
28261287::span:232:235	28261287::span:1174:1184	1
28261287::span:232:235	28261287::span:1590:1600	1
28261287::span:284:287	28261287::span:138:148	1
28261287::span:284:287	28261287::span:309:319	1
28261287::span:284:287	28261287::span:551:565	1
28261287::span:284:287	28261287::span:659:670	1
28261287::span:284:287	28261287::span:791:802	1
28261287::span:284:287	28261287::span:1174:1184	1
28261287::span:284:287	28261287::span:1590:1600	1
28261287::span:639:642	28261287::span:138:148	1
28261287::span:639:642	28261287::span:309:319	1
28261287::span:639:642	28261287::span:551:565	1
28261287::span:639:642	28261287::span:659:670	1
28261287::span:639:642	28261287::span:791:802	1
28261287::span:639:642	28261287::span:1174:1184	1
28261287::span:639:642	28261287::span:1590:1600	1
28261287::span:913:916	28261287::span:138:148	1
28261287::span:913:916	28261287::span:309:319	1
28261287::span:913:916	28261287::span:551:565	1
28261287::span:913:916	28261287::span:659:670	1
28261287::span:913:916	28261287::span:791:802	1
28261287::span:913:916	28261287::span:1174:1184	1
28261287::span:913:916	28261287::span:1590:1600	1
28261284::span:0:19	28261284::span:241:268	1
28261284::span:462:481	28261284::span:241:268	1
28261284::span:1273:1292	28261284::span:241:268	1
28261284::span:1857:1876	28261284::span:241:268	1
28261284::span:241:268	28261284::span:0:19	1
28261284::span:241:268	28261284::span:462:481	1
28261284::span:241:268	28261284::span:1273:1292	1
28261284::span:241:268	28261284::span:1857:1876	1
28261284::span:0:19	28261284::span:525:539	1
28261284::span:0:19	28261284::span:542:545	1
28261284::span:0:19	28261284::span:637:640	1
28261284::span:0:19	28261284::span:1835:1838	1
28261284::span:462:481	28261284::span:525:539	1
28261284::span:462:481	28261284::span:542:545	1
28261284::span:462:481	28261284::span:637:640	1
28261284::span:462:481	28261284::span:1835:1838	1
28261284::span:1273:1292	28261284::span:525:539	1
28261284::span:1273:1292	28261284::span:542:545	1
28261284::span:1273:1292	28261284::span:637:640	1
28261284::span:1273:1292	28261284::span:1835:1838	1
28261284::span:1857:1876	28261284::span:525:539	1
28261284::span:1857:1876	28261284::span:542:545	1
28261284::span:1857:1876	28261284::span:637:640	1
28261284::span:1857:1876	28261284::span:1835:1838	1
28261284::span:525:539	28261284::span:29:76	1
28261284::span:525:539	28261284::span:151:192	1
28261284::span:525:539	28261284::span:195:199	1
28261284::span:525:539	28261284::span:277:280	1
28261284::span:525:539	28261284::span:487:491	1
28261284::span:525:539	28261284::span:964:968	1
28261284::span:525:539	28261284::span:1045:1048	1
28261284::span:525:539	28261284::span:1171:1175	1
28261284::span:525:539	28261284::span:1397:1401	1
28261284::span:525:539	28261284::span:1902:1906	1
28261284::span:542:545	28261284::span:29:76	1
28261284::span:542:545	28261284::span:151:192	1
28261284::span:542:545	28261284::span:195:199	1
28261284::span:542:545	28261284::span:277:280	1
28261284::span:542:545	28261284::span:487:491	1
28261284::span:542:545	28261284::span:964:968	1
28261284::span:542:545	28261284::span:1045:1048	1
28261284::span:542:545	28261284::span:1171:1175	1
28261284::span:542:545	28261284::span:1397:1401	1
28261284::span:542:545	28261284::span:1902:1906	1
28261284::span:637:640	28261284::span:29:76	1
28261284::span:637:640	28261284::span:151:192	1
28261284::span:637:640	28261284::span:195:199	1
28261284::span:637:640	28261284::span:277:280	1
28261284::span:637:640	28261284::span:487:491	1
28261284::span:637:640	28261284::span:964:968	1
28261284::span:637:640	28261284::span:1045:1048	1
28261284::span:637:640	28261284::span:1171:1175	1
28261284::span:637:640	28261284::span:1397:1401	1
28261284::span:637:640	28261284::span:1902:1906	1
28261284::span:1835:1838	28261284::span:29:76	1
28261284::span:1835:1838	28261284::span:151:192	1
28261284::span:1835:1838	28261284::span:195:199	1
28261284::span:1835:1838	28261284::span:277:280	1
28261284::span:1835:1838	28261284::span:487:491	1
28261284::span:1835:1838	28261284::span:964:968	1
28261284::span:1835:1838	28261284::span:1045:1048	1
28261284::span:1835:1838	28261284::span:1171:1175	1
28261284::span:1835:1838	28261284::span:1397:1401	1
28261284::span:1835:1838	28261284::span:1902:1906	1
28261284::span:29:76	28261284::span:241:268	1
28261284::span:151:192	28261284::span:241:268	1
28261284::span:195:199	28261284::span:241:268	1
28261284::span:277:280	28261284::span:241:268	1
28261284::span:487:491	28261284::span:241:268	1
28261284::span:964:968	28261284::span:241:268	1
28261284::span:1045:1048	28261284::span:241:268	1
28261284::span:1171:1175	28261284::span:241:268	1
28261284::span:1397:1401	28261284::span:241:268	1
28261284::span:1902:1906	28261284::span:241:268	1
28261284::span:241:268	28261284::span:29:76	1
28261284::span:241:268	28261284::span:151:192	1
28261284::span:241:268	28261284::span:195:199	1
28261284::span:241:268	28261284::span:277:280	1
28261284::span:241:268	28261284::span:487:491	1
28261284::span:241:268	28261284::span:964:968	1
28261284::span:241:268	28261284::span:1045:1048	1
28261284::span:241:268	28261284::span:1171:1175	1
28261284::span:241:268	28261284::span:1397:1401	1
28261284::span:241:268	28261284::span:1902:1906	1
28261284::span:29:76	28261284::span:525:539	1
28261284::span:29:76	28261284::span:542:545	1
28261284::span:29:76	28261284::span:637:640	1
28261284::span:29:76	28261284::span:1835:1838	1
28261284::span:151:192	28261284::span:525:539	1
28261284::span:151:192	28261284::span:542:545	1
28261284::span:151:192	28261284::span:637:640	1
28261284::span:151:192	28261284::span:1835:1838	1
28261284::span:195:199	28261284::span:525:539	1
28261284::span:195:199	28261284::span:542:545	1
28261284::span:195:199	28261284::span:637:640	1
28261284::span:195:199	28261284::span:1835:1838	1
28261284::span:277:280	28261284::span:525:539	1
28261284::span:277:280	28261284::span:542:545	1
28261284::span:277:280	28261284::span:637:640	1
28261284::span:277:280	28261284::span:1835:1838	1
28261284::span:487:491	28261284::span:525:539	1
28261284::span:487:491	28261284::span:542:545	1
28261284::span:487:491	28261284::span:637:640	1
28261284::span:487:491	28261284::span:1835:1838	1
28261284::span:964:968	28261284::span:525:539	1
28261284::span:964:968	28261284::span:542:545	1
28261284::span:964:968	28261284::span:637:640	1
28261284::span:964:968	28261284::span:1835:1838	1
28261284::span:1045:1048	28261284::span:525:539	1
28261284::span:1045:1048	28261284::span:542:545	1
28261284::span:1045:1048	28261284::span:637:640	1
28261284::span:1045:1048	28261284::span:1835:1838	1
28261284::span:1171:1175	28261284::span:525:539	1
28261284::span:1171:1175	28261284::span:542:545	1
28261284::span:1171:1175	28261284::span:637:640	1
28261284::span:1171:1175	28261284::span:1835:1838	1
28261284::span:1397:1401	28261284::span:525:539	1
28261284::span:1397:1401	28261284::span:542:545	1
28261284::span:1397:1401	28261284::span:637:640	1
28261284::span:1397:1401	28261284::span:1835:1838	1
28261284::span:1902:1906	28261284::span:525:539	1
28261284::span:1902:1906	28261284::span:542:545	1
28261284::span:1902:1906	28261284::span:637:640	1
28261284::span:1902:1906	28261284::span:1835:1838	1
28261220::span:818:825	28261220::span:37:51	1
28261220::span:818:825	28261220::span:120:138	1
28261220::span:37:51	28261220::span:818:825	1
28261220::span:120:138	28261220::span:818:825	1
28261220::span:818:825	28261220::span:68:117	1
28261220::span:68:117	28261220::span:13:32	1
28261220::span:68:117	28261220::span:432:450	1
28261220::span:13:32	28261220::span:68:117	1
28261220::span:432:450	28261220::span:68:117	1
28261220::span:68:117	28261220::span:13:32	1
28261220::span:68:117	28261220::span:432:450	1
28261220::span:13:32	28261220::span:37:51	1
28261220::span:13:32	28261220::span:120:138	1
28261220::span:432:450	28261220::span:37:51	1
28261220::span:432:450	28261220::span:120:138	1
28261220::span:37:51	28261220::span:354:375	1
28261220::span:120:138	28261220::span:354:375	1
28261220::span:354:375	28261220::span:37:51	1
28261220::span:354:375	28261220::span:120:138	1
28261220::span:37:51	28261220::span:354:375	1
28261220::span:120:138	28261220::span:354:375	1
28261220::span:354:375	28261220::span:68:117	1
28261204::span:14:17	28261204::span:114:124	1
28261204::span:14:17	28261204::span:769:779	1
28261204::span:14:17	28261204::span:907:917	1
28261204::span:14:17	28261204::span:1005:1015	1
28261204::span:14:17	28261204::span:1397:1407	1
28261204::span:349:386	28261204::span:114:124	1
28261204::span:349:386	28261204::span:769:779	1
28261204::span:349:386	28261204::span:907:917	1
28261204::span:349:386	28261204::span:1005:1015	1
28261204::span:349:386	28261204::span:1397:1407	1
28261204::span:389:392	28261204::span:114:124	1
28261204::span:389:392	28261204::span:769:779	1
28261204::span:389:392	28261204::span:907:917	1
28261204::span:389:392	28261204::span:1005:1015	1
28261204::span:389:392	28261204::span:1397:1407	1
28261204::span:526:529	28261204::span:114:124	1
28261204::span:526:529	28261204::span:769:779	1
28261204::span:526:529	28261204::span:907:917	1
28261204::span:526:529	28261204::span:1005:1015	1
28261204::span:526:529	28261204::span:1397:1407	1
28261204::span:703:706	28261204::span:114:124	1
28261204::span:703:706	28261204::span:769:779	1
28261204::span:703:706	28261204::span:907:917	1
28261204::span:703:706	28261204::span:1005:1015	1
28261204::span:703:706	28261204::span:1397:1407	1
28261204::span:854:857	28261204::span:114:124	1
28261204::span:854:857	28261204::span:769:779	1
28261204::span:854:857	28261204::span:907:917	1
28261204::span:854:857	28261204::span:1005:1015	1
28261204::span:854:857	28261204::span:1397:1407	1
28261204::span:1018:1021	28261204::span:114:124	1
28261204::span:1018:1021	28261204::span:769:779	1
28261204::span:1018:1021	28261204::span:907:917	1
28261204::span:1018:1021	28261204::span:1005:1015	1
28261204::span:1018:1021	28261204::span:1397:1407	1
28261204::span:1223:1226	28261204::span:114:124	1
28261204::span:1223:1226	28261204::span:769:779	1
28261204::span:1223:1226	28261204::span:907:917	1
28261204::span:1223:1226	28261204::span:1005:1015	1
28261204::span:1223:1226	28261204::span:1397:1407	1
28261204::span:1301:1304	28261204::span:114:124	1
28261204::span:1301:1304	28261204::span:769:779	1
28261204::span:1301:1304	28261204::span:907:917	1
28261204::span:1301:1304	28261204::span:1005:1015	1
28261204::span:1301:1304	28261204::span:1397:1407	1
28261204::span:1451:1454	28261204::span:114:124	1
28261204::span:1451:1454	28261204::span:769:779	1
28261204::span:1451:1454	28261204::span:907:917	1
28261204::span:1451:1454	28261204::span:1005:1015	1
28261204::span:1451:1454	28261204::span:1397:1407	1
28261204::span:1547:1550	28261204::span:114:124	1
28261204::span:1547:1550	28261204::span:769:779	1
28261204::span:1547:1550	28261204::span:907:917	1
28261204::span:1547:1550	28261204::span:1005:1015	1
28261204::span:1547:1550	28261204::span:1397:1407	1
28261199::span:1335:1378	28261199::span:127:150	1
28261199::span:1335:1378	28261199::span:471:494	1
28261199::span:1335:1378	28261199::span:497:499	1
28261199::span:1335:1378	28261199::span:676:678	1
28261199::span:1335:1378	28261199::span:840:842	1
28261199::span:1335:1378	28261199::span:1067:1069	1
28261199::span:1335:1378	28261199::span:1886:1888	1
28261199::span:1335:1378	28261199::span:2000:2002	1
28261199::span:1381:1384	28261199::span:127:150	1
28261199::span:1381:1384	28261199::span:471:494	1
28261199::span:1381:1384	28261199::span:497:499	1
28261199::span:1381:1384	28261199::span:676:678	1
28261199::span:1381:1384	28261199::span:840:842	1
28261199::span:1381:1384	28261199::span:1067:1069	1
28261199::span:1381:1384	28261199::span:1886:1888	1
28261199::span:1381:1384	28261199::span:2000:2002	1
28261199::span:127:150	28261199::span:1416:1452	1
28261199::span:127:150	28261199::span:1455:1458	1
28261199::span:127:150	28261199::span:1493:1496	1
28261199::span:127:150	28261199::span:1661:1664	1
28261199::span:471:494	28261199::span:1416:1452	1
28261199::span:471:494	28261199::span:1455:1458	1
28261199::span:471:494	28261199::span:1493:1496	1
28261199::span:471:494	28261199::span:1661:1664	1
28261199::span:497:499	28261199::span:1416:1452	1
28261199::span:497:499	28261199::span:1455:1458	1
28261199::span:497:499	28261199::span:1493:1496	1
28261199::span:497:499	28261199::span:1661:1664	1
28261199::span:676:678	28261199::span:1416:1452	1
28261199::span:676:678	28261199::span:1455:1458	1
28261199::span:676:678	28261199::span:1493:1496	1
28261199::span:676:678	28261199::span:1661:1664	1
28261199::span:840:842	28261199::span:1416:1452	1
28261199::span:840:842	28261199::span:1455:1458	1
28261199::span:840:842	28261199::span:1493:1496	1
28261199::span:840:842	28261199::span:1661:1664	1
28261199::span:1067:1069	28261199::span:1416:1452	1
28261199::span:1067:1069	28261199::span:1455:1458	1
28261199::span:1067:1069	28261199::span:1493:1496	1
28261199::span:1067:1069	28261199::span:1661:1664	1
28261199::span:1886:1888	28261199::span:1416:1452	1
28261199::span:1886:1888	28261199::span:1455:1458	1
28261199::span:1886:1888	28261199::span:1493:1496	1
28261199::span:1886:1888	28261199::span:1661:1664	1
28261199::span:2000:2002	28261199::span:1416:1452	1
28261199::span:2000:2002	28261199::span:1455:1458	1
28261199::span:2000:2002	28261199::span:1493:1496	1
28261199::span:2000:2002	28261199::span:1661:1664	1
28261199::span:1416:1452	28261199::span:127:150	1
28261199::span:1416:1452	28261199::span:471:494	1
28261199::span:1416:1452	28261199::span:497:499	1
28261199::span:1416:1452	28261199::span:676:678	1
28261199::span:1416:1452	28261199::span:840:842	1
28261199::span:1416:1452	28261199::span:1067:1069	1
28261199::span:1416:1452	28261199::span:1886:1888	1
28261199::span:1416:1452	28261199::span:2000:2002	1
28261199::span:1455:1458	28261199::span:127:150	1
28261199::span:1455:1458	28261199::span:471:494	1
28261199::span:1455:1458	28261199::span:497:499	1
28261199::span:1455:1458	28261199::span:676:678	1
28261199::span:1455:1458	28261199::span:840:842	1
28261199::span:1455:1458	28261199::span:1067:1069	1
28261199::span:1455:1458	28261199::span:1886:1888	1
28261199::span:1455:1458	28261199::span:2000:2002	1
28261199::span:1493:1496	28261199::span:127:150	1
28261199::span:1493:1496	28261199::span:471:494	1
28261199::span:1493:1496	28261199::span:497:499	1
28261199::span:1493:1496	28261199::span:676:678	1
28261199::span:1493:1496	28261199::span:840:842	1
28261199::span:1493:1496	28261199::span:1067:1069	1
28261199::span:1493:1496	28261199::span:1886:1888	1
28261199::span:1493:1496	28261199::span:2000:2002	1
28261199::span:1661:1664	28261199::span:127:150	1
28261199::span:1661:1664	28261199::span:471:494	1
28261199::span:1661:1664	28261199::span:497:499	1
28261199::span:1661:1664	28261199::span:676:678	1
28261199::span:1661:1664	28261199::span:840:842	1
28261199::span:1661:1664	28261199::span:1067:1069	1
28261199::span:1661:1664	28261199::span:1886:1888	1
28261199::span:1661:1664	28261199::span:2000:2002	1
28261199::span:127:150	28261199::span:157:178	1
28261199::span:127:150	28261199::span:181:184	1
28261199::span:127:150	28261199::span:295:298	1
28261199::span:127:150	28261199::span:413:416	1
28261199::span:127:150	28261199::span:789:792	1
28261199::span:127:150	28261199::span:912:915	1
28261199::span:127:150	28261199::span:1140:1143	1
28261199::span:127:150	28261199::span:1718:1721	1
28261199::span:127:150	28261199::span:1977:1980	1
28261199::span:471:494	28261199::span:157:178	1
28261199::span:471:494	28261199::span:181:184	1
28261199::span:471:494	28261199::span:295:298	1
28261199::span:471:494	28261199::span:413:416	1
28261199::span:471:494	28261199::span:789:792	1
28261199::span:471:494	28261199::span:912:915	1
28261199::span:471:494	28261199::span:1140:1143	1
28261199::span:471:494	28261199::span:1718:1721	1
28261199::span:471:494	28261199::span:1977:1980	1
28261199::span:497:499	28261199::span:157:178	1
28261199::span:497:499	28261199::span:181:184	1
28261199::span:497:499	28261199::span:295:298	1
28261199::span:497:499	28261199::span:413:416	1
28261199::span:497:499	28261199::span:789:792	1
28261199::span:497:499	28261199::span:912:915	1
28261199::span:497:499	28261199::span:1140:1143	1
28261199::span:497:499	28261199::span:1718:1721	1
28261199::span:497:499	28261199::span:1977:1980	1
28261199::span:676:678	28261199::span:157:178	1
28261199::span:676:678	28261199::span:181:184	1
28261199::span:676:678	28261199::span:295:298	1
28261199::span:676:678	28261199::span:413:416	1
28261199::span:676:678	28261199::span:789:792	1
28261199::span:676:678	28261199::span:912:915	1
28261199::span:676:678	28261199::span:1140:1143	1
28261199::span:676:678	28261199::span:1718:1721	1
28261199::span:676:678	28261199::span:1977:1980	1
28261199::span:840:842	28261199::span:157:178	1
28261199::span:840:842	28261199::span:181:184	1
28261199::span:840:842	28261199::span:295:298	1
28261199::span:840:842	28261199::span:413:416	1
28261199::span:840:842	28261199::span:789:792	1
28261199::span:840:842	28261199::span:912:915	1
28261199::span:840:842	28261199::span:1140:1143	1
28261199::span:840:842	28261199::span:1718:1721	1
28261199::span:840:842	28261199::span:1977:1980	1
28261199::span:1067:1069	28261199::span:157:178	1
28261199::span:1067:1069	28261199::span:181:184	1
28261199::span:1067:1069	28261199::span:295:298	1
28261199::span:1067:1069	28261199::span:413:416	1
28261199::span:1067:1069	28261199::span:789:792	1
28261199::span:1067:1069	28261199::span:912:915	1
28261199::span:1067:1069	28261199::span:1140:1143	1
28261199::span:1067:1069	28261199::span:1718:1721	1
28261199::span:1067:1069	28261199::span:1977:1980	1
28261199::span:1886:1888	28261199::span:157:178	1
28261199::span:1886:1888	28261199::span:181:184	1
28261199::span:1886:1888	28261199::span:295:298	1
28261199::span:1886:1888	28261199::span:413:416	1
28261199::span:1886:1888	28261199::span:789:792	1
28261199::span:1886:1888	28261199::span:912:915	1
28261199::span:1886:1888	28261199::span:1140:1143	1
28261199::span:1886:1888	28261199::span:1718:1721	1
28261199::span:1886:1888	28261199::span:1977:1980	1
28261199::span:2000:2002	28261199::span:157:178	1
28261199::span:2000:2002	28261199::span:181:184	1
28261199::span:2000:2002	28261199::span:295:298	1
28261199::span:2000:2002	28261199::span:413:416	1
28261199::span:2000:2002	28261199::span:789:792	1
28261199::span:2000:2002	28261199::span:912:915	1
28261199::span:2000:2002	28261199::span:1140:1143	1
28261199::span:2000:2002	28261199::span:1718:1721	1
28261199::span:2000:2002	28261199::span:1977:1980	1
28261199::span:157:178	28261199::span:127:150	1
28261199::span:157:178	28261199::span:471:494	1
28261199::span:157:178	28261199::span:497:499	1
28261199::span:157:178	28261199::span:676:678	1
28261199::span:157:178	28261199::span:840:842	1
28261199::span:157:178	28261199::span:1067:1069	1
28261199::span:157:178	28261199::span:1886:1888	1
28261199::span:157:178	28261199::span:2000:2002	1
28261199::span:181:184	28261199::span:127:150	1
28261199::span:181:184	28261199::span:471:494	1
28261199::span:181:184	28261199::span:497:499	1
28261199::span:181:184	28261199::span:676:678	1
28261199::span:181:184	28261199::span:840:842	1
28261199::span:181:184	28261199::span:1067:1069	1
28261199::span:181:184	28261199::span:1886:1888	1
28261199::span:181:184	28261199::span:2000:2002	1
28261199::span:295:298	28261199::span:127:150	1
28261199::span:295:298	28261199::span:471:494	1
28261199::span:295:298	28261199::span:497:499	1
28261199::span:295:298	28261199::span:676:678	1
28261199::span:295:298	28261199::span:840:842	1
28261199::span:295:298	28261199::span:1067:1069	1
28261199::span:295:298	28261199::span:1886:1888	1
28261199::span:295:298	28261199::span:2000:2002	1
28261199::span:413:416	28261199::span:127:150	1
28261199::span:413:416	28261199::span:471:494	1
28261199::span:413:416	28261199::span:497:499	1
28261199::span:413:416	28261199::span:676:678	1
28261199::span:413:416	28261199::span:840:842	1
28261199::span:413:416	28261199::span:1067:1069	1
28261199::span:413:416	28261199::span:1886:1888	1
28261199::span:413:416	28261199::span:2000:2002	1
28261199::span:789:792	28261199::span:127:150	1
28261199::span:789:792	28261199::span:471:494	1
28261199::span:789:792	28261199::span:497:499	1
28261199::span:789:792	28261199::span:676:678	1
28261199::span:789:792	28261199::span:840:842	1
28261199::span:789:792	28261199::span:1067:1069	1
28261199::span:789:792	28261199::span:1886:1888	1
28261199::span:789:792	28261199::span:2000:2002	1
28261199::span:912:915	28261199::span:127:150	1
28261199::span:912:915	28261199::span:471:494	1
28261199::span:912:915	28261199::span:497:499	1
28261199::span:912:915	28261199::span:676:678	1
28261199::span:912:915	28261199::span:840:842	1
28261199::span:912:915	28261199::span:1067:1069	1
28261199::span:912:915	28261199::span:1886:1888	1
28261199::span:912:915	28261199::span:2000:2002	1
28261199::span:1140:1143	28261199::span:127:150	1
28261199::span:1140:1143	28261199::span:471:494	1
28261199::span:1140:1143	28261199::span:497:499	1
28261199::span:1140:1143	28261199::span:676:678	1
28261199::span:1140:1143	28261199::span:840:842	1
28261199::span:1140:1143	28261199::span:1067:1069	1
28261199::span:1140:1143	28261199::span:1886:1888	1
28261199::span:1140:1143	28261199::span:2000:2002	1
28261199::span:1718:1721	28261199::span:127:150	1
28261199::span:1718:1721	28261199::span:471:494	1
28261199::span:1718:1721	28261199::span:497:499	1
28261199::span:1718:1721	28261199::span:676:678	1
28261199::span:1718:1721	28261199::span:840:842	1
28261199::span:1718:1721	28261199::span:1067:1069	1
28261199::span:1718:1721	28261199::span:1886:1888	1
28261199::span:1718:1721	28261199::span:2000:2002	1
28261199::span:1977:1980	28261199::span:127:150	1
28261199::span:1977:1980	28261199::span:471:494	1
28261199::span:1977:1980	28261199::span:497:499	1
28261199::span:1977:1980	28261199::span:676:678	1
28261199::span:1977:1980	28261199::span:840:842	1
28261199::span:1977:1980	28261199::span:1067:1069	1
28261199::span:1977:1980	28261199::span:1886:1888	1
28261199::span:1977:1980	28261199::span:2000:2002	1
28261199::span:127:150	28261199::span:944:949	1
28261199::span:127:150	28261199::span:1170:1175	1
28261199::span:127:150	28261199::span:1587:1592	1
28261199::span:471:494	28261199::span:944:949	1
28261199::span:471:494	28261199::span:1170:1175	1
28261199::span:471:494	28261199::span:1587:1592	1
28261199::span:497:499	28261199::span:944:949	1
28261199::span:497:499	28261199::span:1170:1175	1
28261199::span:497:499	28261199::span:1587:1592	1
28261199::span:676:678	28261199::span:944:949	1
28261199::span:676:678	28261199::span:1170:1175	1
28261199::span:676:678	28261199::span:1587:1592	1
28261199::span:840:842	28261199::span:944:949	1
28261199::span:840:842	28261199::span:1170:1175	1
28261199::span:840:842	28261199::span:1587:1592	1
28261199::span:1067:1069	28261199::span:944:949	1
28261199::span:1067:1069	28261199::span:1170:1175	1
28261199::span:1067:1069	28261199::span:1587:1592	1
28261199::span:1886:1888	28261199::span:944:949	1
28261199::span:1886:1888	28261199::span:1170:1175	1
28261199::span:1886:1888	28261199::span:1587:1592	1
28261199::span:2000:2002	28261199::span:944:949	1
28261199::span:2000:2002	28261199::span:1170:1175	1
28261199::span:2000:2002	28261199::span:1587:1592	1
28261199::span:944:949	28261199::span:127:150	1
28261199::span:944:949	28261199::span:471:494	1
28261199::span:944:949	28261199::span:497:499	1
28261199::span:944:949	28261199::span:676:678	1
28261199::span:944:949	28261199::span:840:842	1
28261199::span:944:949	28261199::span:1067:1069	1
28261199::span:944:949	28261199::span:1886:1888	1
28261199::span:944:949	28261199::span:2000:2002	1
28261199::span:1170:1175	28261199::span:127:150	1
28261199::span:1170:1175	28261199::span:471:494	1
28261199::span:1170:1175	28261199::span:497:499	1
28261199::span:1170:1175	28261199::span:676:678	1
28261199::span:1170:1175	28261199::span:840:842	1
28261199::span:1170:1175	28261199::span:1067:1069	1
28261199::span:1170:1175	28261199::span:1886:1888	1
28261199::span:1170:1175	28261199::span:2000:2002	1
28261199::span:1587:1592	28261199::span:127:150	1
28261199::span:1587:1592	28261199::span:471:494	1
28261199::span:1587:1592	28261199::span:497:499	1
28261199::span:1587:1592	28261199::span:676:678	1
28261199::span:1587:1592	28261199::span:840:842	1
28261199::span:1587:1592	28261199::span:1067:1069	1
28261199::span:1587:1592	28261199::span:1886:1888	1
28261199::span:1587:1592	28261199::span:2000:2002	1
28261196::span:19:29	28261196::span:719:724	1
28261196::span:352:362	28261196::span:719:724	1
28261196::span:486:496	28261196::span:719:724	1
28261196::span:623:633	28261196::span:719:724	1
28261196::span:719:724	28261196::span:19:29	1
28261196::span:719:724	28261196::span:352:362	1
28261196::span:719:724	28261196::span:486:496	1
28261196::span:719:724	28261196::span:623:633	1
28261196::span:19:29	28261196::span:730:750	1
28261196::span:352:362	28261196::span:730:750	1
28261196::span:486:496	28261196::span:730:750	1
28261196::span:623:633	28261196::span:730:750	1
28261196::span:730:750	28261196::span:331:337	1
28261196::span:331:337	28261196::span:719:724	1
28261196::span:719:724	28261196::span:331:337	1
28261196::span:331:337	28261196::span:730:750	1
28261196::span:730:750	28261196::span:343:349	1
28261196::span:343:349	28261196::span:719:724	1
28261196::span:719:724	28261196::span:343:349	1
28261196::span:343:349	28261196::span:730:750	1
28260989::span:1504:1542	28260989::span:71:94	1
28260989::span:1504:1542	28260989::span:133:135	1
28260989::span:1504:1542	28260989::span:633:635	1
28260989::span:1504:1542	28260989::span:771:773	1
28260989::span:1504:1542	28260989::span:832:834	1
28260989::span:1504:1542	28260989::span:933:935	1
28260989::span:1504:1542	28260989::span:1426:1428	1
28260989::span:1504:1542	28260989::span:1568:1570	1
28260989::span:1504:1542	28260989::span:1664:1666	1
28260933::span:0:40	28260933::span:63:121	1
28260933::span:0:40	28260933::span:443:498	1
28260933::span:247:274	28260933::span:63:121	1
28260933::span:247:274	28260933::span:443:498	1
28260933::span:277:279	28260933::span:63:121	1
28260933::span:277:279	28260933::span:443:498	1
28260933::span:878:880	28260933::span:63:121	1
28260933::span:878:880	28260933::span:443:498	1
28260933::span:953:955	28260933::span:63:121	1
28260933::span:953:955	28260933::span:443:498	1
28260933::span:1001:1003	28260933::span:63:121	1
28260933::span:1001:1003	28260933::span:443:498	1
28260933::span:1184:1186	28260933::span:63:121	1
28260933::span:1184:1186	28260933::span:443:498	1
28260933::span:1260:1262	28260933::span:63:121	1
28260933::span:1260:1262	28260933::span:443:498	1
28260933::span:1488:1490	28260933::span:63:121	1
28260933::span:1488:1490	28260933::span:443:498	1
28260919::span:43:51	28260919::span:151:167	1
28260919::span:43:51	28260919::span:425:441	1
28260919::span:43:51	28260919::span:444:446	1
28260919::span:266:303	28260919::span:151:167	1
28260919::span:266:303	28260919::span:425:441	1
28260919::span:266:303	28260919::span:444:446	1
28260919::span:306:314	28260919::span:151:167	1
28260919::span:306:314	28260919::span:425:441	1
28260919::span:306:314	28260919::span:444:446	1
28260919::span:523:531	28260919::span:151:167	1
28260919::span:523:531	28260919::span:425:441	1
28260919::span:523:531	28260919::span:444:446	1
28260919::span:623:631	28260919::span:151:167	1
28260919::span:623:631	28260919::span:425:441	1
28260919::span:623:631	28260919::span:444:446	1
28260919::span:877:885	28260919::span:151:167	1
28260919::span:877:885	28260919::span:425:441	1
28260919::span:877:885	28260919::span:444:446	1
28260919::span:1018:1026	28260919::span:151:167	1
28260919::span:1018:1026	28260919::span:425:441	1
28260919::span:1018:1026	28260919::span:444:446	1
28260919::span:1080:1088	28260919::span:151:167	1
28260919::span:1080:1088	28260919::span:425:441	1
28260919::span:1080:1088	28260919::span:444:446	1
28260919::span:1294:1302	28260919::span:151:167	1
28260919::span:1294:1302	28260919::span:425:441	1
28260919::span:1294:1302	28260919::span:444:446	1
28260919::span:1481:1489	28260919::span:151:167	1
28260919::span:1481:1489	28260919::span:425:441	1
28260919::span:1481:1489	28260919::span:444:446	1
